INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	STRING	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT															
1125	1125	青龙出水	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：26点#r有效距离：0-2米#r瞬间释放#r冷却时间：20秒#r单体近身攻击 外功攻击增加#c54FF00{A:8413 B:158.746}#cFFFFFF点，击中目标有#c54FF0018%#cFFFFFF的机率回复#c54FF00{A:1760 B:33.2}#cFFFFFF点血#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：26点 有效距离：0-2米#r瞬间释放 冷却时间：20秒#r单体近身攻击 外功攻击增加，击中目标有#c54FF0018%#cFFFFFF的机率回复一定量血#r#c5BC257需要装备武器	3	20000	-1	-1	消耗mp	4	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			攻击的效果	22576	给自己的效果	-1	给自己的效果的发生几率	0	给目标的效果	-1	给目标的效果的发生几率	0																													
1126	1126	青龙出水	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：31点#r有效距离：0-2米#r瞬间释放#r冷却时间：20秒#r单体近身攻击 外功攻击增加#c54FF00{A:9969 B:158.746}#cFFFFFF点，击中目标有#c54FF0020%#cFFFFFF的机率回复#c54FF00{A:2090 B:33.2}#cFFFFFF点血#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：31点 有效距离：0-2米#r瞬间释放 冷却时间：20秒#r单体近身攻击 外功攻击增加，击中目标有#c54FF0020%#cFFFFFF的机率回复一定量血#r#c5BC257需要装备武器	3	20000	-1	-1	消耗mp	4	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			攻击的效果	22577	给自己的效果	-1	给自己的效果的发生几率	0	给目标的效果	-1	给目标的效果的发生几率	0																													
1127	1127	青龙出水	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：36点#r有效距离：0-2米#r瞬间释放#r冷却时间：20秒#r单体近身攻击 外功攻击增加#c54FF00{A:11518 B:158.746}#cFFFFFF点，击中目标有#c54FF0022%#cFFFFFF的机率回复#c54FF00{A:2420 B:33.2}#cFFFFFF点血#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：36点 有效距离：0-2米#r瞬间释放 冷却时间：20秒#r单体近身攻击 外功攻击增加，击中目标有#c54FF0022%#cFFFFFF的机率回复一定量血#r#c5BC257需要装备武器	3	20000	-1	-1	消耗mp	4	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			攻击的效果	22578	给自己的效果	-1	给自己的效果的发生几率	0	给目标的效果	-1	给目标的效果的发生几率	0																													
1128	1128	青龙出水	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：41点#r有效距离：0-2米#r瞬间释放#r冷却时间：20秒#r单体近身攻击 外功攻击增加#c54FF00{A:13074 B:158.746}#cFFFFFF点，击中目标有#c54FF0024%#cFFFFFF的机率回复#c54FF00{A:2750 B:33.2}#cFFFFFF点血#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：41点 有效距离：0-2米#r瞬间释放 冷却时间：20秒#r单体近身攻击 外功攻击增加，击中目标有#c54FF0024%#cFFFFFF的机率回复一定量血#r#c5BC257需要装备武器	3	20000	-1	-1	消耗mp	4	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			攻击的效果	22579	给自己的效果	-1	给自己的效果的发生几率	0	给目标的效果	-1	给目标的效果的发生几率	0																													
1129	1129	青龙出水	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：45点#r有效距离：0-2米#r瞬间释放#r冷却时间：20秒#r单体近身攻击 外功攻击增加#c54FF00{A:14630 B:158.746}#cFFFFFF点，击中目标有#c54FF0026%#cFFFFFF的机率回复#c54FF00{A:3080 B:33.2}#cFFFFFF点血#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：45点 有效距离：0-2米#r瞬间释放 冷却时间：20秒#r单体近身攻击 外功攻击增加，击中目标有#c54FF0026%#cFFFFFF的机率回复一定量血#r#c5BC257需要装备武器	3	20000	-1	-1	消耗mp	4	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			攻击的效果	22580	给自己的效果	-1	给自己的效果的发生几率	0	给目标的效果	-1	给目标的效果的发生几率	0																													
1130	1130	青龙出水	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点#r有效距离：0-2米#r瞬间释放#r冷却时间：20秒#r单体近身攻击 外功攻击增加#c54FF00{A:16185 B:158.746}#cFFFFFF点，击中目标有#c54FF0028%#cFFFFFF的机率回复#c54FF00{A:3410 B:33.2}#cFFFFFF点血#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：50点 有效距离：0-2米#r瞬间释放 冷却时间：20秒#r单体近身攻击 外功攻击增加，击中目标有#c54FF0028%#cFFFFFF的机率回复一定量血#r#c5BC257需要装备武器	3	20000	-1	-1	消耗mp	4	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			攻击的效果	22581	给自己的效果	-1	给自己的效果的发生几率	0	给目标的效果	-1	给目标的效果的发生几率	0																													
1131	1131	青龙出水	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：55点#r有效距离：0-2米#r瞬间释放#r冷却时间：20秒#r单体近身攻击 外功攻击增加#c54FF00{A:17741 B:158.746}#cFFFFFF点，击中目标有#c54FF0030%#cFFFFFF的机率回复#c54FF00{A:3740 B:33.2}#cFFFFFF点血#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：55点 有效距离：0-2米#r瞬间释放 冷却时间：20秒#r单体近身攻击 外功攻击增加，击中目标有#c54FF0030%#cFFFFFF的机率回复一定量血#r#c5BC257需要装备武器	3	20000	-1	-1	消耗mp	4	55	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			攻击的效果	22582	给自己的效果	-1	给自己的效果的发生几率	0	给目标的效果	-1	给目标的效果的发生几率	0																													
1132	1132	青龙出水	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：60点#r有效距离：0-2米#r瞬间释放#r冷却时间：20秒#r单体近身攻击 外功攻击增加#c54FF00{A:19297 B:158.746}#cFFFFFF点，击中目标有#c54FF0032%#cFFFFFF的机率回复#c54FF00{A:4070 B:33.2}#cFFFFFF点血#r#c5BC257需要装备武器	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：60点 有效距离：0-2米#r瞬间释放 冷却时间：20秒#r单体近身攻击 外功攻击增加，击中目标有#c54FF0032%#cFFFFFF的机率回复一定量血#r#c5BC257需要装备武器	3	20000	-1	-1	消耗mp	4	60	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1			攻击的效果	22583	给自己的效果	-1	给自己的效果的发生几率	0	给目标的效果	-1	给目标的效果的发生几率	0																													
1133	1133	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：35点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:100 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：35点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	35	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22548	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1134	1134	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：59点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:180 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：59点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	59	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22549	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1135	1135	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：83点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:260 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：83点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	83	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22550	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1136	1136	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：107点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:340 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：107点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	107	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22551	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1137	1137	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：131点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:420 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：131点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	131	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22552	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1138	1138	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：155点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:500 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：155点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	155	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22553	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1139	1139	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：179点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:580 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：179点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	179	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22554	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1140	1140	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：203点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:660 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：203点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	203	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22555	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1141	1141	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：227点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:740 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：227点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	227	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22556	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1142	1142	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：251点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:820 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：251点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	251	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22557	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1143	1143	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：275点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:900 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：275点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	275	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22558	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
1144	1144	擒龙式	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：299点#r运气时间：5秒#r冷却时间：30秒#r防御状态  获得怒气的速度增加#c54FF0030%#cFFFFFF，此状态下攻击目标，有#c54FF0030%#cFFFFFF的机率使目标进入僵硬状态，命中降低#c54FF00{A:980 B:8}#cFFFFFF点，持续30秒#r#c5BC257与控鹤式不能共同作用	#c54FF00（拖至快捷栏中使用）#r#cFFFFFF消耗气：299点#r运气时间：5秒 冷却时间：30秒#r防御状态  获得怒气的速度增加，此状态下攻击目标，有机率使目标进入僵硬状态，命中降低，持续30秒#r#c5BC257与控鹤式不能共同作用	0	30000	5000	-1	需要MP	4	299	-1	驱散原有状态	9	11	-1	-1	-1	-1	-1	-1			|生效一次的附加效果1	22559	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1																															
