INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	INT	INT	INT	STRING	STRING				
1008	1008	10	FightSkillGaiBang_4				boss_镜湖水鬼_蜃龙乱舞		脚下光圈点	0	0	0	0	0		蜃龙乱舞：自身周围5米范围内所有敌对目标将受到僵硬减速效果和火攻击				
1009	345	7010	PetSkill3_3				cw_rouqiang		头顶状态点	0	0	1	0	0		兽王咆哮：吸引怪物攻击自身				
1010	58	10	Buff2_8				cw_shixue		身体受击点	0	0	0	1	0		狂暴：会心攻击增加				
1011	25	5010	Buff1_3							0	1	1	0	0		破绽：会心防御降低				
1012	1012	10	FightSkillMingJiao_9	g01_em_buff1114	interface\sound_shengji.wav	脚下光圈点	g01_dl_中冲剑01		脚下光圈点	0	0	0	1	0		斗转星移：以彼之道，还施彼身				
1013	98	5010	Buff1_5							0	1	1	0	0		僵硬：闪避降低				
1014	1014	1	Buff2_8				cw_shixue		身体受击点	0	0	0	0	0		狂暴：攻击增加，防御减弱				
1015	1015	1	PetSkill3_7				cw_shixue蓝		身体受击点	0	0	0	0	0		憨厚：防御增加，攻击减弱				
1016	1016	1	Buff2_8				cw_shixue		身体受击点	0	0	0	0	0		狂暴：攻击大副提升，防御减弱				
1017	1017	10	PetSkill3_5				cw_shixue黄		身体受击点	0	0	0	0	0		拼命：会心攻击、命中增加，会心防御、躲避减弱				
1018	1018	2001	PetSkill4_1				cw_shengyou		头顶状态点	0	0	0	1	0		神佑：不会受到伤害				
1019	30	7010	Buff1_4				g01_xy_jq_黄金甲_1		头顶状态点	0	0	0	0	0		破绽百出：被王语嫣指出招式破绽				
1020	25	5010	Buff1_3							0	1	1	0	0		破绽：发功类技能持续时间减少				
1021	1001	160	Buff4_16							0	0	0	0	0		免疫失明和恐惧效果				
1022	1022	10	MakeMaterial8_16							0	0	0	0	0		雪人的祝福：增加所有属性各10点				
1023	334	2160	TaskTools3_3							0	0	0	1	0		开宝箱保护：无敌，移动或使用技能后保护即会消失				
1024	1024	5010	Huodong_16							1	0	0	0	0		五一赠礼：BUFF消失后，可在师门掌门人处领取赠礼				
1025	1025	10	PetChapletBuff1_4							1	0	0	0	0		增加力量和体力				
1026	1026	10	PetChapletBuff1_10							1	0	0	0	0		增加命中和会心攻击				
1027	1027	10	PetChapletBuff2_1							1	0	0	0	0		增加力量和身法				
1028	1028	10	PetChapletBuff1_7							1	0	0	0	0		增加灵气和体力				
1029	1029	10	PetChapletBuff1_10							1	0	0	0	0		增加命中和会心攻击				
1030	1030	10	PetChapletBuff2_1							1	0	0	0	0		增加灵气和身法				
1031	1031	10	PetChapletBuff1_6							1	0	0	0	0		增加体力				
1032	1032	10	PetChapletBuff2_1							1	0	0	0	0		增加体力和身法				
1033	1033	10	PetChapletBuff2_1							1	0	0	0	0		增加身法				
1034	1034	9	PetSkill2_1							1	0	0	0	0		增加所有属性5点				
1035	1035	5011	Buff1_6							0	0	0	1	0		增加：10%血上限，5%气上限				
1036	1036	5011	Buff1_8							0	0	0	1	0		增加：15%外功攻击，5%外功防御				
1037	1037	5011	Buff1_9							0	0	0	1	0		增加：15%内功攻击，5%内功防御				
1038	1038	5011	Buff1_6							0	0	0	1	0		增加：11%血上限，6%气上限				
1039	1039	5011	Buff1_8							0	0	0	1	0		增加：16%外功攻击，6%外功防御				
1040	1040	5011	Buff1_9							0	0	0	1	0		增加：16%内功攻击，6%内功防御				
1041	1041	5011	Buff1_6							0	0	0	1	0		增加：11%血上限，6%气上限				
1042	1042	5011	Buff1_8							0	0	0	1	0		增加：17%外功攻击，6%外功防御				
1043	1043	5011	Buff1_9							0	0	0	1	0		增加：17%内功攻击，6%内功防御				
1044	1044	5011	Buff1_6							0	0	0	1	0		增加：12%血上限，8%气上限				
1045	1045	5011	Buff1_8							0	0	0	1	0		增加：18%外功攻击，8%外功防御				
1046	1046	5011	Buff1_9							0	0	0	1	0		增加：18%内功攻击，8%内功防御				
1047	1047	10	Buff1_9							0	0	0	1	0		凝力之魂：一定几率提升自己的力量				
1048	1048	10	Buff1_9				buff_武魂增益		身体受击点	0	0	0	1	0		力量上升				
1049	1049	10	Buff1_9							0	0	0	1	0		聚灵之魂：一定几率提升自己的灵气				
1050	1050	10	Buff1_9				buff_武魂增益		身体受击点	0	0	0	1	0		灵力上升				
1051	1051	10	Buff1_9							0	0	0	1	0		强体之魂：一定几率提升自己的体力				
1052	1052	10	Buff1_9				buff_武魂增益		身体受击点	0	0	0	1	0		体力上升				
1053	1053	10	Buff1_9							0	0	0	1	0		固定之魂：一定几率提升自己的定力				
1054	1054	10	Buff1_9				buff_武魂增益		身体受击点	0	0	0	1	0		定力上升				
1055	1055	10	Buff1_9							0	0	0	1	0		游身之魂：一定几率提升自己的身法				
1056	1056	10	Buff1_9				buff_武魂增益		身体受击点	0	0	0	1	0		身法上升				
1057	1057	10	WuhunSkill2_3							0	0	0	1	0		厉刚之魂：一定几率提升自己的外功攻击				
1058	1058	10	WuhunSkill2_3				buff_武魂增益		身体受击点	0	0	0	1	0		外功攻击上升				
1059	1059	10	WuhunSkill2_4							0	0	0	1	0		旋柔之魂：一定几率提升自己的内功攻击				
1060	1060	10	WuhunSkill2_4				buff_武魂增益		身体受击点	0	0	0	1	0		内功攻击上升				
1061	1061	10	WuhunSkill2_5							0	0	0	1	0		武韧之魂：一定几率提升自己的外功防御				
1062	1062	10	WuhunSkill2_5				buff_武魂增益		身体受击点	0	0	0	1	0		外功防御上升				
1063	1063	10	WuhunSkill2_6							0	0	0	1	0		阴绵之魂：一定几率提升自己的内功防御				
1064	1064	10	WuhunSkill2_6				buff_武魂增益		身体受击点	0	0	0	1	0		内功防御上升				
1065	1065	10	WuhunSkill2_7							0	0	0	1	0		星准之魂：一定几率提升自己的命中				
1066	1066	10	WuhunSkill2_7				buff_武魂增益		身体受击点	0	0	0	1	0		命中上升				
1067	1067	10	WuhunSkill2_8							0	0	0	1	0		灵洒之魂：一定几率提升自己的闪避				
1068	1068	10	WuhunSkill2_8				buff_武魂增益		身体受击点	0	0	0	1	0		闪避上升				
1069	1069	10	Buff1_9							0	0	0	1	0		乏力之魂：一定几率降低目标力量				
1070	1070	5010	Buff1_9				buff_武魂虚弱		身体受击点	0	1	1	0	0		力量下降				
1071	1071	10	Buff1_9							0	0	0	1	0		灭灵之魂：一定几率降低目标灵力				
1072	1072	5010	Buff1_9				buff_武魂虚弱		身体受击点	0	1	1	0	0		灵力下降				
1073	1073	10	Buff1_9							0	0	0	1	0		破体之魂：一定几率降低目标体力				
1074	1074	5010	Buff1_9				buff_武魂虚弱		身体受击点	0	1	1	0	0		体力下降				
1075	1075	10	Buff1_9							0	0	0	1	0		乱定之魂：一定几率降低目标定力				
1076	1076	5010	Buff1_9				buff_武魂虚弱		身体受击点	0	1	1	0	0		定力下降				
1077	1077	10	Buff1_9							0	0	0	1	0		重身之魂：一定几率降低目标身法				
1078	1078	5010	Buff1_9				buff_武魂虚弱		身体受击点	0	1	1	0	0		身法下降				
1079	1079	10	WuhunSkill2_9							0	0	0	1	0		断刚之魂：一定几率降低目标外功攻击				
1080	1080	5010	WuhunSkill2_9				buff_武魂虚弱		身体受击点	0	1	1	0	0		外功攻击下降				
1081	1081	10	WuhunSkill2_10							0	0	0	1	0		裂柔之魂：一定几率降低目标内功攻击				
1082	1082	5010	WuhunSkill2_10				buff_武魂虚弱		身体受击点	0	1	1	0	0		内功攻击下降				
1083	1083	10	WuhunSkill2_11							0	0	0	1	0		黯韧之魂：一定几率降低目标外功防御				
1084	1084	5010	WuhunSkill2_11				buff_武魂虚弱		身体受击点	0	1	1	0	0		外功防御下降				
1085	1085	10	WuhunSkill2_12							0	0	0	1	0		刺绵之魂：一定几率降低目标内功防御				
1086	1086	5010	WuhunSkill2_12				buff_武魂虚弱		身体受击点	0	1	1	0	0		内功防御下降				
1087	1087	10	WuhunSkill2_13							0	0	0	1	0		扰准之魂：一定几率降低目标命中				
1088	1088	5010	WuhunSkill2_13				buff_武魂虚弱		身体受击点	0	1	1	0	0		命中下降				
1089	1089	10	WuhunSkill2_14							0	0	0	1	0		绝洒之魂：一定几率降低目标闪避				
1090	1090	5010	WuhunSkill2_14				buff_武魂虚弱		身体受击点	0	1	1	0	0		闪避下降				
1091	1091	15	WuhunSkill2_15							0	0	0	1	0		强击之魂：一定几率附加额外伤害				
1092	1092	15	WuhunSkill2_16							0	0	0	1	0		绝气之魂：一定几率打掉目标的气				
1093	1093	10	WuhunSkill3_1							0	0	0	1	0		尚武之魂：一定几率提升自己的所有属性				
1094	1094	10	WuhunSkill3_1				buff_武魂尚武之魂		身体受击点	0	1	1	0	0		所有属性上升				
1095	1095	10	WuhunSkill3_2							0	0	0	1	0		绝情之魂：一定几率降低目标所有属性				
1096	1096	5010	WuhunSkill3_2				buff_武魂绝情之魂		身体受击点	0	1	1	0	0		所有属性下降				
1100	1100	91	Shenqi_3_5							1	0	0	0	0		赤焰九纹：命中敌人时有机率打出奋力一击，额外造成伤害并在一段时间内增加自身外功攻击，减少对方外功防御				
1101	1101	91	Shenqi_3_9							1	0	0	0	0		含光弄影：命中敌人时有机率打出蓄力一击，额外造成伤害并在一段时间内增加自身内功攻击，减少对方内功防御				
1102	1102	90	Shenqi_3_7							1	0	0	0	0		碎情雾影：命中敌人时有机率打出绝妙一击，额外造成伤害并在一段时间内增加自身会心攻击，减少对方会心防御				
1103	1103	91	Shenqi_3_4							1	0	0	0	0		雷鸣离火：命中敌人时有机率打出精妙一击，额外造成伤害并在一段时间内增加自身命中，减少对方闪避				
1104	1104	120	Shenqi_6				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大周岚夜：已降低一个目标的内外功攻击2400				
1105	1105	120	Shenqi_6				wq_破绽触发01		右武器绑定点	0	0	0	1	0		大周岚夜：已降低一个目标的内外功防御2400				
1106	1106	1	PetSkill6_15	npc_all_kongzhi_zdo		身体受击点				0	0	1	0	0		减速：移动速度降低45%				
1107	1107	5250	PetSkill6_8	npc_all_kongzhi_zdo		身体受击点				0	0	1	0	0		破绽：内外功防御降低2400				
1108	1108	5250	PetSkill6_6	npc_all_kongzhi_zdo		身体受击点				0	0	1	0	0		虚弱：内外功攻击降低2400				
1109	1109	91	Shenqi_3_6							1	0	0	0	0		万仞龙渊：命中敌人时有机率打出蓄力一击，额外造成伤害并在一段时间内增加自身内功攻击，减少对方内功防御				
1110	1110	120	Shenqi_12				wq_破绽触发01		右武器绑定点	0	0	0	1	0		大商尘影：已降低一个目标的内外功防御2400				
1111	1111	91	Shenqi_3_2							1	0	0	0	0		转魂灭魄：命中敌人时有机率打出蓄力一击，额外造成伤害并在一段时间内增加自身内功攻击，减少对方内功防御				
1112	1112	120	Shenqi_7				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大晋星痕：已降低一个目标的内外功攻击2400				
1113	1113	120	Shenqi_13				wq_摔绊触发01		右武器绑定点	0	0	0	1	0		大夏龙雀：已降低一个目标的移动速度45%				
1114	1114	120	Shenqi_13				wq_破绽触发01		右武器绑定点	0	0	0	1	0		大夏龙雀：已降低一个目标的内外功防御2400				
1115	1115	91	Shenqi_3_1							1	0	0	0	0		斩忧断愁：命中敌人时有机率打出奋力一击，额外造成伤害并在一段时间内增加自身外功攻击，减少对方外功防御				
1116	1116	110	Shenqi_9				wq_摔绊触发01		右武器绑定点	0	0	0	1	0		大秦锋镝：已降低一个目标的移动速度45%				
1117	1117	110	Shenqi_9				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大秦锋镝：已降低一个目标的内外功攻击2400				
1118	1118	91	Shenqi_3_3							1	0	0	0	0		弈天破邪：命中敌人时有机率打出奋力一击，额外造成伤害并在一段时间内增加自身外功攻击，减少对方外功防御				
1119	1119	120	Shenqi_14				wq_摔绊触发01		右武器绑定点	0	0	0	1	0		大唐昆岳：已降低一个目标的移动速度45%				
1120	1120	120	Shenqi_14				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大唐昆岳：已降低一个目标的内外功攻击2400				
1121	1121	110	Shenqi_11				wq_摔绊触发01		右武器绑定点	0	0	0	1	0		大隋凝霜：已降低一个目标的移动速度45%				
1122	1122	110	Shenqi_11				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大隋凝霜：已降低一个目标的内外功攻击2400				
1123	1123	91	Shenqi_3_8							1	0	0	0	0		天星耀阳：命中敌人时有机率打出蓄力一击，额外造成伤害并在一段时间内增加自身内功攻击，减少对方内功防御				
1124	1124	120	Shenqi_10				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大汉弘纲：已降低一个目标的内外功攻击2400				
1125	1125	110	Shenqi_8				wq_虚弱触发01		右武器绑定点	0	0	0	1	0		大宋君岑：已降低一个目标的内外功攻击2400				
1126	1126	11	PetChapletBuff1_5							1	0	0	0	0		增加力量和体力				
1127	1127	11	PetChapletBuff1_12							1	0	0	0	0		增加命中和会心				
1128	1128	11	PetChapletBuff1_14							1	0	0	0	0		增加力量和身法				
1129	1129	11	PetChapletBuff1_2							1	0	0	0	0		增加灵气和体力				
1130	1130	11	PetChapletBuff1_12							1	0	0	0	0		增加命中和会心				
1131	1131	11	PetChapletBuff1_14							1	0	0	0	0		增加灵气和身法				
1132	1132	11	PetChapletBuff1_1							1	0	0	0	0		增加体力				
1133	1133	11	PetChapletBuff1_14							1	0	0	0	0		增加体力和身法				
1134	1134	11	PetChapletBuff1_14							1	0	0	0	0		增加身法				
1135	1135	12	PetChapletBuff1_9							1	0	0	0	0		增加力量和体力				
1136	1136	12	PetChapletBuff1_11							1	0	0	0	0		增加命中和会心				
1137	1137	12	PetChapletBuff1_16							1	0	0	0	0		增加力量和身法				
1138	1138	12	PetChapletBuff1_8							1	0	0	0	0		增加灵气和体力				
1139	1139	12	PetChapletBuff1_11							1	0	0	0	0		增加命中和会心				
1140	1140	12	PetChapletBuff1_16							1	0	0	0	0		增加灵气和身法				
1141	1141	12	PetChapletBuff2_3							1	0	0	0	0		增加体力				
1142	1142	12	PetChapletBuff1_16							1	0	0	0	0		增加体力和身法				
1143	1143	12	PetChapletBuff1_16							1	0	0	0	0		增加身法				
1144	1144	10	Buff11_9				buff_福香包		身体受击点	0	0	0	1	0		新年福香包：所有属性+10				
1145	1145	10	Buff11_9				buff_福香包		身体受击点	0	0	0	1	0		新年福香包：所有属性+15				
1146	1146	10	Buff11_9				buff_福香包		身体受击点	0	0	0	1	0		新年福香包：所有属性+20				
1147	1147	10	Buff11_9				buff_福香包		身体受击点	0	0	0	1	0		新年福香包：所有属性+25				
1148	1148	10	Buff11_9				buff_福香包		身体受击点	0	0	0	1	0		新年福香包：所有属性+30				
1149	1149	10	Buff11_9				buff_福香包		身体受击点	0	0	0	1	0		新年福香包：所有属性+35				
1150	1050	5010	Buff11_10				buff_伤心断肠		身体中心点	0	0	0	0	0		求爱失败，伤心断肠。一分钟之内不能向异性求爱。使用忘情水可以解除此状态。				
1151	1151	10	Huodong_3_6				buff_七夕_01		身体中心点	0	0	0	1	0		爱语光环，增加人物所有属性10点，持续30分钟。				
1152	1152	10	CircularTaskTool9_15							0	0	0	1	0		爆竹雷动，唤醒满园春色（通俗上联）：增加力量，灵气，体力，定力，身法各10点				
1153	1153	10	CircularTaskTool9_3							0	0	0	1	0		瑞雪飘飞，兆示一岁福泽（通俗下联）：增加力量，灵气，体力，定力，身法各10点				
1154	1154	10	CircularTaskTool9_16							0	0	0	1	0		春联贺岁（高级）：增加力量，灵气，体力，定力，身法各30点				
1155	1155	10	CircularTaskTool9_4							0	0	0	1	0		春联贺岁（普通）：增加力量，灵气，体力，定力，身法各20点				
1157	1150	10	CircularTaskTool10_1							0	0	0	1	0		春风乍起，写就满城锦绣（优美上联）：增加力量，灵气，体力，定力，身法各10点				
1158	1151	10	CircularTaskTool10_2							0	0	0	1	0		飞雪初凝，妆成一树玲珑（优美下联）：增加力量，灵气，体力，定力，身法各10点				
1159	1159	5020	CircularTaskTool9_9				g01_buff_圣诞礼盒01		脚下光圈点	0	0	0	1	0		放飞的祈福：增加体力，力量，灵气，定力，身法各20点				
1160	1160	5020	YuanDan1_1				g01_buff_圣诞礼盒01		脚下光圈点	0	0	0	1	0		春节快乐				
1161	1161	5020	YuanDan1_4				g01_buff_圣诞礼盒02		脚下光圈点	0	0	0	1	0		春节快乐				
1162	1162	5020	YuanDan1_3				g01_buff_圣诞礼盒03		脚下光圈点	0	0	0	1	0		春节快乐				
1163	1163	5020	YuanDan1_2				g01_buff_圣诞礼盒04		脚下光圈点	0	0	0	1	0		春节快乐				
1164	1164	10	Tattoo2_6							1	0	0	0	0		忘无：第一本心法中第一个技能的伤害得到了强化				
1165	1165	10	Tattoo2_7							1	0	0	0	0		冥想：第二本心法中第一个技能的伤害得到了强化				
1166	1166	10	Tattoo2_8							1	0	0	0	0		装备雕纹：你的第四本心法的第三个技能被强化了				
1167	1167	10	Tattoo2_9							1	0	0	0	0		御劲：第五本心法中第二个技能的伤害得到了强化				
1168	1168	10	Tattoo2_10							1	0	0	0	0		装备雕纹：你的第五本心法的第三个技能被强化了				
1169	1169	10	Tattoo2_11							1	0	0	0	0		暴怒：第六本心法中第一个技能的伤害得到了强化				
1170	1170	120	Shenqi_7							0	0	0	1	0		墨迹：造成的伤害提升100%				
1171	1171	2	Buff5_1							0	0	0	1	0		隐身				
1172	1172	10	CircularTaskTool12_3							0	0	0	1	0		元神仙丹：服用“元神仙丹”后内功得到极大提升				
1173	1173	10	CircularTaskTool12_2							0	0	0	1	0		铁骨仙丹：服用“铁骨仙丹”后外功得到极大提升				
1174	1174	82	Shenqi_3							0	0	0	1	0		熔金落日：使用“熔金落日符”使武器暂时具有“熔金落日刀”的效果				
1175	1175	82	Shenqi_2							0	0	0	1	0		秋水无痕：使用“秋水无痕符”使武器暂时具有“秋水无痕剑”的效果				
1176	1176	82	Shenqi_4							0	0	0	1	0		万壑松风：使用“万壑松风符”使武器暂时具有“万壑松风扇”的效果				
1177	1177	82	Shenqi_5							0	0	0	1	0		碧海银涛：使用“碧海银涛符”使武器暂时具有“碧海银涛环”的效果				
1178	1178	100	CircularTaskTool12_10							0	0	0	1	0		冰龙刺：将“冰龙刺”镶嵌在武器上，使武器暂时具有强大的冰属性攻击效果。				
