INT	STRING	STRING
4042	LoadingText_31	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：帮会建成后，要选一个风水宝地来帮会城市。
4043	LoadingText_32	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：采药不是件容易的事，但是制药更难。
4044	LoadingText_33	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：没有城市的帮会不是好帮会。
4045	LoadingText_34	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：任务链是对毅力最大的考验。
4046	LoadingText_35	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：每个人都会轻功，但不是每个人都知道按住Ctrl键点击远处的地面。
4047	LoadingText_36	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：要经常和赵天师聊聊，会有意想不到的收获。
4048	LoadingText_37	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：洛阳城的繁华程度远远超过大理城。
4049	LoadingText_38	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：天下武林之中，少林，明教，丐帮，武当，峨嵋，星宿，天龙，逍遥，天山，并称为九大门派。
4050	LoadingText_39	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：入门派不学心法，如入宝山空手而回。
4051	LoadingText_40	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：摇橹不如起帆，吆喝不如摆摊。
4052	LoadingText_41	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：原来打怪也可以有双倍经验奖励，去找刘健明、陈永仁、沈澄问问吧。
4053	LoadingText_42	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：每个门派都有一门绝世武功，但想学到它可不是那么容易的事。
4054	LoadingText_43	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：帮助新手会提升善恶点。
4055	LoadingText_44	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：珍珑棋局是天下英雄最向往的地方。
4056	LoadingText_45	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：不要错过任何一个任务。
4057	LoadingText_46	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：玩什么游戏都要适度，包括天龙八部。
4058	LoadingText_47	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：尽情的使用定位符吧！
4059	LoadingText_48	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：土灵珠比定位符更爽啊！
4060	LoadingText_49	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：师父引进门，修行在各人。
4061	LoadingText_50	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：更快的坐骑，更大的宝石，更多的朋友，在江湖上并称吉祥三宝。
4062	LoadingText_51	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：敢去九大门派挑战的宵小，一定是有两把刷子的。
4063	LoadingText_52	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：漕运就是金钱，效率就是生命。
4064	LoadingText_53	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：骑着神兽走在路上，意气风发斗志昂扬。
4065	LoadingText_54	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：给你的爱人放一朵礼花吧！
4066	LoadingText_55	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：功夫好不如头发好，眼睛亮不如衣服靓。
4067	LoadingText_56	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：收个好徒弟，行走江湖会轻松百倍。
4068	LoadingText_57	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：留心门派频道，同门之交最可贵。
4069	LoadingText_58	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：去华山论剑，摘得天下第一门派的荣誉吧！
4070	LoadingText_59	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：左键轻轻点击地面……走路，有时候就这么简单。
4071	LoadingText_60	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：相濡以沫，不如相忘于江湖。
4072	LoadingText_199	#effffff#effffff#cFF0000特别提醒：尚未填写防沉迷实名认证信息的玩家，请您前往官方网站去填写，否则将会被纳入防沉迷系统！#r#effffff#c000000小纸条儿：过了45级却还没有出师的玩家，可以至大理聂政(142，134)处选择手动出师。
4073	INTERFACE_XML_MINI_02	剩余安全时间
4074	INTERFACE_XML_MINI_01	安全时间结束后玩家可自行设置安全时间
4075	INTERFACE_XML_945	#gFF0FA0安全时间
4076	INTERFACE_XML_946	#G在安全时间内，您无法进行以下操作：#W#r在安全时间内无法兑换元宝票。#r在安全时间内无法使用寄售功能。#r在安全时间内无法对其他玩家宣战。#r在安全时间内无法切换自己的PK模式。#r在安全时间内无法和其他玩家进行交易。#r在安全时间内无法摆摊以及从其他玩家的摊位购买物品。#r在安全时间内无法向玩家商店添加货物，也无法从玩家商店购买物品。
4077	INTERFACE_XML_947	您当前设定的安全时间为：30分
4078	INTERFACE_XML_948	本次上线安全时间倒计时：
4079	INTERFACE_XML_949	系统默认安全时间为10分钟，您可以重新设定安全时间。
4080	INTERFACE_XML_950	请输入您要设定的安全时间
4081	INTERFACE_XML_951	小时
4082	INTERFACE_XML_952	分钟
4083	OR_NEED_SPEC_STUFF	缺少特殊制造材料，请确认后再试
4084	INTRO_ZHIZAO	    等级达到10级就可以来我这学习精炼、精制和精工技能，这些技能我会免费传授于你，但能练到何种境界就要看你自己的努力了。#r    学会技能后，打开你自己的技能界面，就可以看到刚学会的技能了，在技能的制作列表中能看到所有可以制造的物品，找到合适的材料就可以制作了。
4085	TIANSHAN_SKILL_01	    $N，你的级别已经不低了，对天山派的武功心法，你应该也有了相当的了解了吧？#r    我来跟你说说天山派武功的来历吧。#r    我们天山派的创派祖师天山童姥本是逍遥派弟子，和她的两个同门——无涯子和李秋水，各学了祖师爷数门绝技。后来，逍遥派师门大乱，无涯子不知所踪，李秋水远嫁西夏。童姥这才自立门户，创出了天山一派。#r    童姥虽然与李秋水仇深似海，却也常有些遗憾，就是无涯子的绝技有苏星河和丁春秋来传承，而李秋水的绝技却不免要失传于江湖。尤其是那一招“柳暗花明”，更是可惜。#r    有一个人虽然不是逍遥派弟子，却是曾经在祖师爷那里学过这招“柳暗花明”的，他就是王韶先生。#r    最近我得到消息，王韶先生正在大理城云游，这是个好机会啊，$N，快去找到王韶先生，请他传授给我们这项绝技。#r    另外，你还要确定你的前六种心法等级大于等于10级。
4086	TIANSHAN_SKILL_02	    你是天山派的弟子啊，你们掌门天山童姥还好吗？
4087	TIANSHAN_SKILL_03	    哈哈，$N，咱们真是好久不见！……#r    <种世衡突然把声音压得很低。>#r    你一直没有发现有人在跟踪你吗？#r    快，和你带来的弟兄做好准备，就在雁门关太守府之中，把他们就地正法。
4088	TIANSHAN_SKILL_04	    你已经杀死秦伯光了吗？
4089	TIANSHAN_SKILL_05	    好了，讨厌的跟踪者已经被解决了。
4090	TIANSHAN_SKILL_06	    $N，你的悟性真的很不错，应变能力也很强。#r    老夫决定教你这招“柳暗花明”，学了这一招，你让谁进入隐身状态，谁就可以进入隐身状态。#r    你也别高兴得太早。#r    招数不是白教的，老夫最近喜欢游山玩水，处处需要用钱。你要向老夫学招数，也要尽点“人事”才是。#r    厄，还有，老夫喜欢清静。这件事情就不要告诉兰剑了。
4091	TIANSHAN_SKILL_07	    你决定要学习“柳暗花明”了吗？
4092	TIANSHAN_SKILL_08	    看好了，这一招就传给你了，以后要好好使用。
4093	INTERFACE_XML_SAFETIME_01	分钟
4094	INTERFACE_XML_SAFETIME_02	小时
4095	INTERFACE_XML_SAFETIME_03	请输入您要设定的安全时间
4096	INTERFACE_XML_SAFETIME_04	系统默认安全时间为#R3分钟#cFFF263，您可以重新设定安全时间。
4097	INTERFACE_XML_SAFETIME_05	每次上线之后在安全时间过了之后才能进行以下操作：#r在安全时间内不能和其他玩家进行交易。#r在安全时间内不得摆摊以及从其他玩家的摊位购买物品。#r在安全时间内不得向玩家商店添加货物，也不得从玩家商店购买物品。#r在安全时间内无法兑换元宝票。#r在安全时间内无法切换自己的PK模式。#r在安全时间内无法对其他玩家宣战。#r在安全时间内无法使用寄售功能。
4098	INTERFACE_XML_SAFETIME_06	#gFF0FA0安全时间
4099	INTERFACE_XML_MINI_01	鼠标单击即可自行设置安全时间
4100	INTERFACE_XML_MINI_02	剩余安全时间
4101	INTERFACE_PACKET_XML_01	防盗号
4102	TeSheLing_00	少来调侃我，看你的模样就不像持有特赦令的样子。特赦令是太祖赏赐给有功之臣并允许传给后人的，就凭你好像还没有这个资格吧。
4103	OR_PET_LEVEL_TOO_HIGH	珍兽级别过高
4104	mission_tianshan_skill_001	  想不到多年不见，天山童姥和李秋水都已经耄耋之年，还是争斗不休啊。#r  <你简单的向王韶先生说明了你的来意。>#r  哦，原来如此。#r  四十年前，老夫在熙河用兵之时，曾经蒙逍遥派创派祖师传授过这一招“柳暗花明”。当时恐怕忘记了这招绝技，还把它的修炼方法写在了行军笔记之中。#r  后来老夫南征北战，戎马倥偬，这行军笔记不慎遗失在雁南的秦家寨探子手中了。#r  如果能找回这些笔记的话，老夫就多半能把这一招回想起来，传授于你。
4105	mission_tianshan_skill_002	  啊，这本行军笔记已经重新装订起来了！#r  <王韶把手放在笔记的第一页上，皱了皱眉头。>#r  不过，里边似乎缺少了很关键的一页。是有人在你之前，就把这一页从秦家寨探子手中夺走了。#r  做这件事情的人，一定是种世衡吧，他是认识我的笔迹的。#r  去雁门关找到种世衡，问问他这件事情。#r  <王韶突然压低了声音。>#r  切记，和你的朋友一起去，至少三个。
4106	mission_tianshan_skill_003	  这本笔记本来就是完整的，根本没有什么缺少的地方，老师叫你来找我的目的，只是要杀死这几个跟踪者而已。#r  他们从你在秦家寨收集残页的时候，就开始跟踪你了，你居然一直没有发觉。老师不过是借他们来考验一下你的应变能力和理解能力。#r  你现在回大理城去找他吧，他会给你指点一些功夫的。#r  能得到老师的指导，乃是三生有幸修来的际遇。#r  还等什么，快回大理城吧！
4107	OR_RETURNTOCHILD_NEED_SAME_TAKELEVEL	你选中的珍兽的携带等级不能低于物品对应的携带等级
4108	OR_PET_RESETPT_ERROR_TYPE	你只能对宝宝、变异、二代珍兽进行洗点操作
4109	OR_PET_RESETPET_NOT	你的珍兽无需洗点
4110	OR_PET_RESETPET_NEED_ITEM	需要炼兽丹
4111	OR_PILFER_LOCK_FLAG	在安全时间内不能进行此操作。打开包裹栏，点击防盗号按钮可以自行设置安全时间。
